ID,YearBirth,Education,MaritalStatus, Income ,KidHome,TeenHome,CustomerEnroll,DaysLastPurchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1921,1967,PhD,Married,59062,2,1,10/3/2013,74,46.00,1.00,12.00,3.00,0.00,9.00,2,2,0,3,4,0,0,0,0,0,0,0,Spain
4990,1954,Graduation,Married,59111,0,0,5/2/2013,90,524.00,0.00,134.00,28.00,28.00,155.00,1,11,1,8,7,0,0,0,0,0,0,0,Australia
7342,1961,2n Cycle,Widow,59184,0,1,9/9/2012,6,341.00,142.00,113.00,259.00,151.00,66.00,3,6,6,12,5,0,0,0,0,0,0,0,Spain
8920,1967,Master,Single,59235,1,0,1/12/2013,4,448.00,40.00,469.00,80.00,0.00,91.00,3,11,2,12,7,0,0,0,0,0,0,0,India
10379,1962,Master,Single,59247,0,2,11/8/2013,87,327.00,9.00,122.00,19.00,14.00,83.00,5,5,2,9,6,0,0,0,0,0,0,0,Spain
6245,1950,PhD,Together,59292,0,1,6/13/2013,71,378.00,14.00,68.00,19.00,14.00,14.00,2,3,5,8,3,0,0,0,0,0,0,0,Spain
8780,1950,PhD,Together,59292,0,1,6/13/2013,71,378.00,14.00,68.00,19.00,14.00,14.00,2,3,5,8,3,0,0,0,0,0,0,0,Spain
9153,1964,PhD,Married,59304,0,1,7/29/2013,81,418.00,61.00,428.00,80.00,51.00,10.00,3,7,8,10,5,0,0,0,0,0,0,0,Spain
8180,1952,Master,Divorced,59354,1,1,11/15/2013,53,233.00,2.00,53.00,3.00,5.00,14.00,3,6,1,5,6,0,0,0,0,0,0,0,USA
3830,1953,Master,Married,59354,0,2,4/24/2014,59,295.00,21.00,78.00,39.00,13.00,13.00,1,4,4,7,3,0,0,0,0,0,0,0,Canada
6289,1951,Master,Together,59385,1,1,4/28/2013,85,135.00,0.00,10.00,0.00,4.00,36.00,2,3,1,4,5,0,0,0,0,0,0,0,Spain
10634,1951,Master,Married,59412,0,0,4/19/2014,56,90.00,67.00,165.00,30.00,43.00,11.00,1,4,2,8,3,0,0,0,0,0,0,0,Spain
3136,1962,Master,Divorced,59432,0,1,4/13/2013,88,317.00,25.00,265.00,25.00,19.00,12.00,3,5,3,11,5,0,0,0,0,0,0,0,Spain
10061,1950,Graduation,Married,59462,0,1,1/5/2013,29,724.00,17.00,143.00,0.00,8.00,196.00,2,9,2,12,7,0,0,0,0,0,0,0,USA
6616,1975,Graduation,Together,59481,0,1,10/23/2013,47,178.00,3.00,85.00,71.00,66.00,58.00,2,3,3,8,2,0,0,0,0,0,0,0,Spain
6218,1965,Graduation,Married,59594,0,1,10/20/2012,74,457.00,4.00,29.00,0.00,0.00,9.00,1,8,1,7,7,0,1,0,0,0,0,0,Spain
10507,1977,2n Cycle,Divorced,59601,0,1,7/25/2013,14,691.00,7.00,69.00,0.00,7.00,23.00,4,2,2,7,8,0,1,0,0,0,0,0,USA
2350,1972,Graduation,Married,59666,1,1,3/22/2013,87,623.00,53.00,178.00,23.00,17.00,133.00,7,3,2,8,8,0,1,0,0,0,0,0,Canada
10157,1965,Graduation,Single,59686,0,1,1/25/2014,78,89.00,15.00,89.00,34.00,42.00,5.00,1,4,1,6,4,0,0,0,0,0,0,0,Canada
5748,1965,Graduation,Married,59754,0,1,12/1/2012,96,115.00,27.00,44.00,4.00,146.00,139.00,3,5,2,6,5,0,0,0,0,0,1,0,Saudi Arabia
9949,1976,Graduation,Married,59809,0,2,10/18/2012,36,598.00,16.00,141.00,32.00,41.00,49.00,3,3,3,6,8,0,0,0,0,0,0,0,Canada
3427,1955,PhD,Married,59821,0,1,4/12/2013,11,629.00,0.00,70.00,0.00,0.00,35.00,6,11,2,7,8,0,0,0,0,0,0,0,Saudi Arabia
6658,1972,Graduation,Together,59868,0,1,7/22/2013,37,771.00,51.00,154.00,54.00,10.00,154.00,7,11,2,12,6,0,0,0,0,0,0,0,Spain
4220,1970,PhD,Married,59892,0,1,11/2/2013,26,73.00,0.00,13.00,0.00,1.00,0.00,1,2,1,3,3,0,0,0,0,0,0,0,Canada
3807,1955,Graduation,Together,59925,0,1,11/30/2012,83,473.00,21.00,176.00,19.00,21.00,56.00,3,9,2,9,6,0,0,0,0,0,0,0,Spain
3075,1972,PhD,Married,59973,0,0,9/11/2013,47,130.00,30.00,168.00,20.00,34.00,0.00,1,3,4,7,1,0,0,0,0,0,0,0,Spain
9365,1976,PhD,Single,60000,0,1,12/22/2012,57,1048.00,0.00,217.00,0.00,0.00,12.00,5,11,3,5,6,0,0,0,0,0,0,0,Spain
3551,1954,Master,Together,60033,0,1,3/29/2014,28,62.00,1.00,57.00,19.00,11.00,48.00,2,2,1,5,2,0,0,0,0,0,0,0,Spain
5562,1974,Graduation,Married,60093,0,1,6/26/2013,92,502.00,12.00,109.00,16.00,6.00,90.00,2,7,2,10,6,0,0,0,0,0,0,0,Spain
4320,1979,Graduation,Single,60152,0,1,3/28/2013,6,325.00,83.00,300.00,86.00,58.00,91.00,1,6,4,12,3,0,0,0,0,0,0,0,Spain
796,1965,2n Cycle,Divorced,60161,0,1,10/23/2012,17,584.00,44.00,212.00,46.00,8.00,177.00,3,11,4,8,8,0,0,0,0,0,0,0,Canada
11004,1893,2n Cycle,Single,60182,0,1,5/17/2014,23,8.00,0.00,5.00,7.00,0.00,2.00,1,1,0,2,4,0,0,0,0,0,0,0,Saudi Arabia
9283,1978,Graduation,Single,60199,1,2,9/12/2013,49,8.00,1.00,7.00,2.00,0.00,0.00,1,0,0,3,4,0,0,0,0,0,0,0,Canada
6715,1948,PhD,Single,60200,0,1,1/2/2013,3,502.00,19.00,132.00,0.00,6.00,26.00,6,6,2,11,6,0,0,0,0,0,0,0,Spain
3678,1973,Graduation,Widow,60208,1,1,10/7/2012,13,488.00,23.00,71.00,15.00,0.00,59.00,11,8,3,7,7,0,1,0,0,0,1,0,Spain
10091,1956,Graduation,Single,60230,0,1,5/20/2013,78,520.00,20.00,367.00,39.00,81.00,40.00,2,6,3,6,5,0,0,0,0,0,0,0,Spain
4480,1973,Master,Married,60432,0,1,3/9/2014,61,365.00,3.00,15.00,4.00,3.00,11.00,5,7,2,5,6,0,0,0,0,0,0,0,Saudi Arabia
1456,1979,Graduation,Single,60474,0,1,4/1/2013,25,265.00,199.00,303.00,234.00,9.00,170.00,7,10,2,12,7,0,0,0,0,0,0,0,India
2849,1979,Graduation,Single,60474,0,1,4/1/2013,25,265.00,199.00,303.00,234.00,9.00,170.00,7,10,2,12,7,0,0,0,0,0,0,0,Canada
6257,1976,Master,Single,60482,0,1,1/23/2013,81,255.00,43.00,134.00,37.00,14.00,24.00,1,7,2,7,7,0,0,0,0,0,0,0,Saudi Arabia
17,1971,PhD,Married,60491,0,1,9/6/2013,81,637.00,47.00,237.00,12.00,19.00,76.00,4,6,11,7,5,0,0,0,0,0,0,0,Spain
9240,1971,PhD,Single,60504,0,1,2/7/2014,73,458.00,0.00,24.00,6.00,4.00,34.00,2,6,2,8,6,0,0,0,0,0,0,0,Spain
4094,1961,Graduation,Married,60544,1,1,8/25/2012,92,201.00,2.00,43.00,3.00,5.00,35.00,4,5,1,5,6,0,0,0,0,0,0,0,Australia
8588,1961,Graduation,Married,60544,1,1,8/25/2012,92,201.00,2.00,43.00,3.00,5.00,35.00,4,5,1,5,6,0,0,0,0,0,0,0,Germany
760,1975,PhD,Divorced,60554,1,0,8/9/2013,8,588.00,7.00,76.00,110.00,15.00,15.00,2,8,4,9,6,0,0,0,0,0,0,0,Saudi Arabia
3478,1971,PhD,Married,60585,1,1,6/24/2013,17,267.00,42.00,309.00,55.00,42.00,21.00,10,7,4,9,5,0,0,0,0,0,1,0,Canada
1992,1964,Graduation,Married,60597,0,1,1/1/2014,2,522.00,0.00,257.00,32.00,16.00,66.00,4,2,2,8,7,0,0,0,1,0,1,0,Spain
8132,1975,PhD,Married,60631,1,1,4/5/2013,88,565.00,6.00,65.00,0.00,6.00,19.00,5,9,2,8,7,0,1,0,0,0,0,0,Germany
5872,1951,Graduation,Single,60689,0,1,6/1/2013,23,240.00,90.00,216.00,63.00,6.00,24.00,4,4,4,10,3,0,0,0,0,0,0,0,USA
3445,1956,Graduation,Single,60714,0,0,1/17/2013,56,216.00,162.00,224.00,101.00,92.00,162.00,2,7,4,10,5,0,0,0,0,0,1,0,Saudi Arabia
1513,1979,2n Cycle,Together,60839,1,1,8/28/2012,72,600.00,21.00,128.00,223.00,150.00,128.00,13,2,2,12,8,0,0,0,0,0,0,0,Spain
5841,1966,Graduation,Together,60894,0,1,6/28/2013,61,606.00,7.00,155.00,10.00,0.00,54.00,5,10,3,8,7,0,0,0,0,0,0,0,Spain
5667,1964,PhD,Married,60896,0,1,10/11/2012,90,1013.00,30.00,399.00,60.00,46.00,153.00,3,9,10,4,6,0,0,0,0,0,1,0,Canada
9119,1950,Graduation,Together,60905,0,1,12/5/2013,27,208.00,17.00,76.00,36.00,17.00,38.00,2,3,3,7,2,0,0,0,0,0,0,0,USA
4084,1975,Graduation,Together,60934,0,1,1/17/2014,41,224.00,155.00,155.00,192.00,93.00,54.00,2,6,4,11,4,0,0,0,0,0,0,0,Canada
7055,1952,PhD,Together,61010,0,1,10/9/2012,57,888.00,0.00,57.00,0.00,0.00,76.00,2,8,5,11,5,0,0,0,0,0,0,0,Canada
1092,1980,Graduation,Married,61014,0,1,8/11/2012,17,269.00,129.00,495.00,182.00,43.00,29.00,4,9,3,4,7,0,0,0,0,0,0,0,India
8852,1976,Graduation,Married,61064,0,1,8/31/2012,80,387.00,126.00,342.00,0.00,45.00,180.00,5,8,4,11,6,0,0,0,0,0,0,0,Spain
6439,1958,Graduation,Married,61074,0,1,8/17/2012,37,789.00,0.00,133.00,0.00,28.00,152.00,7,11,5,8,7,0,0,0,0,0,0,0,Saudi Arabia
3717,1959,Graduation,Married,61180,0,1,4/23/2014,70,403.00,24.00,29.00,6.00,24.00,218.00,2,5,5,6,3,1,0,0,0,0,0,0,Spain
143,1970,Graduation,Single,61209,0,0,8/25/2013,73,466.00,0.00,224.00,119.00,49.00,99.00,1,5,3,4,2,0,0,0,0,0,0,0,USA
10870,1967,Graduation,Married,61223,0,1,6/13/2013,46,709.00,43.00,182.00,42.00,118.00,247.00,2,9,3,4,5,0,0,0,0,0,0,0,Saudi Arabia
8939,1959,Graduation,Divorced,61250,0,1,12/16/2012,49,382.00,138.00,65.00,60.00,26.00,59.00,6,5,2,12,5,0,0,0,0,0,0,0,Spain
2564,1953,Graduation,Together,61278,0,1,1/4/2014,87,111.00,3.00,28.00,2.00,6.00,15.00,2,3,1,4,6,0,0,0,0,0,0,0,Spain
4058,1955,PhD,Single,61284,0,0,10/12/2013,76,618.00,15.00,106.00,20.00,7.00,45.00,1,11,2,8,6,0,1,0,0,0,0,0,Spain
3934,1966,Graduation,Married,61286,0,1,8/2/2013,34,356.00,0.00,107.00,19.00,9.00,117.00,2,7,1,8,5,0,0,0,0,0,0,0,India
2493,1966,Graduation,Married,61286,0,1,8/2/2013,34,356.00,0.00,107.00,19.00,9.00,117.00,2,7,1,8,5,0,0,0,0,0,0,0,Germany
3767,1968,Graduation,Married,61314,0,1,4/25/2013,1,378.00,0.00,189.00,97.00,172.00,172.00,2,5,5,12,3,0,0,0,0,0,0,0,Spain
433,1958,Master,Alone,61331,1,1,3/10/2013,42,534.00,5.00,47.00,0.00,5.00,41.00,5,11,1,6,8,0,0,0,0,0,0,0,Canada
7631,1978,Master,Together,61346,1,0,10/6/2013,34,562.00,58.00,168.00,43.00,16.00,142.00,1,5,7,10,3,0,0,0,0,0,0,0,India
5628,1982,Graduation,Together,61416,0,0,2/8/2013,25,848.00,154.00,323.00,201.00,61.00,78.00,1,10,3,10,6,1,0,0,0,0,0,0,USA
2021,1975,Graduation,Married,61456,0,1,3/27/2013,47,563.00,76.00,384.00,84.00,192.00,89.00,4,6,10,13,4,0,0,0,0,0,0,0,Spain
895,1948,PhD,Married,61467,0,2,12/9/2012,69,410.00,16.00,114.00,0.00,5.00,49.00,3,5,2,10,5,0,0,0,0,0,0,0,Spain
2471,1965,Graduation,Married,61482,0,0,6/27/2014,39,48.00,58.00,68.00,16.00,66.00,43.00,1,3,2,6,2,0,0,0,0,0,0,0,Saudi Arabia
232,1965,Graduation,Single,61559,0,1,7/17/2013,8,279.00,83.00,88.00,32.00,14.00,34.00,1,4,2,10,3,0,0,0,0,0,0,0,Spain
10343,1991,2n Cycle,Single,61618,0,0,9/29/2012,27,605.00,91.00,399.00,0.00,45.00,205.00,2,3,6,8,3,0,0,0,0,0,0,0,India
6892,1968,Graduation,Divorced,61671,0,1,6/3/2014,23,641.00,7.00,56.00,0.00,0.00,28.00,8,10,4,6,8,0,1,0,1,0,0,0,Spain
6349,1987,Master,Divorced,61787,0,0,7/6/2013,71,621.00,73.00,414.00,78.00,48.00,85.00,1,8,4,6,5,0,0,0,0,0,0,0,Spain
5057,1961,Master,Married,61794,0,1,9/14/2013,74,264.00,47.00,188.00,54.00,47.00,11.00,2,4,4,10,2,0,0,0,0,0,0,0,Spain
5626,1964,PhD,Single,61798,0,0,11/23/2013,13,338.00,4.00,89.00,11.00,8.00,13.00,1,4,2,9,4,0,0,0,0,0,0,0,Spain
1012,1952,Graduation,Single,61823,0,1,2/18/2013,26,523.00,7.00,134.00,37.00,14.00,169.00,4,8,2,10,7,0,0,0,0,0,0,0,Australia
9964,1979,Graduation,Single,61825,0,1,8/7/2013,56,162.00,50.00,100.00,55.00,30.00,27.00,1,4,2,8,4,0,0,0,0,0,0,0,Spain
1630,1979,Graduation,Single,61825,0,1,8/7/2013,56,162.00,50.00,100.00,55.00,30.00,27.00,1,4,2,8,4,0,0,0,0,0,0,0,Spain
4702,1964,Graduation,Single,61839,0,0,8/12/2012,20,1000.00,155.00,379.00,224.00,17.00,120.00,1,4,8,4,8,0,0,0,0,0,0,0,Spain
310,1970,Master,Married,61872,0,1,12/13/2013,81,330.00,5.00,159.00,36.00,27.00,16.00,4,4,4,9,4,0,0,0,0,0,0,0,Canada
3066,1975,PhD,Together,61905,0,1,2/4/2014,2,167.00,0.00,43.00,6.00,2.00,13.00,2,4,2,4,5,0,0,0,0,0,0,0,Saudi Arabia
5734,1974,PhD,Married,61917,1,1,11/20/2013,83,46.00,4.00,36.00,2.00,2.00,1.00,1,2,0,4,5,0,0,0,0,0,0,0,Spain
9239,1961,Master,Married,61923,0,2,7/26/2013,94,92.00,4.00,18.00,3.00,3.00,6.00,1,2,1,4,3,0,0,0,0,0,0,0,USA
2574,1977,PhD,Married,61996,0,1,1/31/2013,27,1050.00,12.00,144.00,0.00,0.00,24.00,3,6,4,8,5,0,1,0,1,1,1,0,Spain
9855,1952,PhD,Single,62000,0,1,8/25/2013,25,899.00,0.00,101.00,0.00,0.00,20.00,1,6,6,13,4,0,0,0,1,0,0,0,Spain
8970,1972,PhD,Married,62010,0,1,10/23/2012,93,371.00,22.00,39.00,6.00,0.00,92.00,4,6,2,7,5,0,0,0,0,0,0,0,Spain
8786,1956,Master,Married,62058,0,1,5/26/2013,52,301.00,7.00,74.00,10.00,0.00,58.00,4,6,1,7,6,0,0,0,0,0,0,0,Germany
7793,1976,Graduation,Together,62061,0,1,8/31/2013,12,641.00,7.00,84.00,0.00,30.00,38.00,3,10,4,7,6,0,1,0,0,0,0,0,Spain
7712,1946,PhD,Single,62159,0,0,4/28/2014,68,182.00,17.00,259.00,77.00,70.00,29.00,1,6,2,10,4,0,0,0,0,0,0,0,USA
9336,1969,PhD,Widow,62187,0,1,3/22/2014,38,512.00,0.00,83.00,0.00,0.00,41.00,3,6,2,10,4,0,0,0,0,0,0,0,Spain
7214,1957,Graduation,Married,62187,0,0,7/5/2013,49,792.00,0.00,275.00,45.00,45.00,126.00,1,4,8,5,3,0,0,0,0,0,0,0,Spain
10151,1960,Graduation,Divorced,62204,0,2,9/12/2012,38,317.00,46.00,247.00,151.00,46.00,139.00,1,4,5,12,3,0,0,0,0,0,0,0,Spain
4012,1972,PhD,Together,62220,0,1,8/11/2012,55,799.00,12.00,375.00,16.00,12.00,12.00,5,7,6,5,6,0,0,0,0,0,1,0,Germany
3515,1952,Graduation,Single,62307,0,1,2/17/2014,94,87.00,13.00,34.00,10.00,6.00,10.00,1,4,0,4,5,0,0,0,0,0,0,0,Spain
550,1952,Graduation,Divorced,62335,0,1,5/23/2013,87,243.00,131.00,217.00,85.00,6.00,26.00,2,3,3,13,2,0,0,0,0,0,0,0,Spain
9353,1959,Graduation,Single,62450,0,1,1/6/2014,61,515.00,47.00,267.00,62.00,66.00,38.00,2,5,5,4,3,0,1,0,0,0,0,0,India
10681,1970,2n Cycle,Married,62466,0,1,1/15/2014,13,129.00,129.00,259.00,168.00,121.00,83.00,5,6,3,12,4,0,0,0,0,0,0,0,Spain
5156,1970,2n Cycle,Married,62466,0,1,1/15/2014,13,129.00,129.00,259.00,168.00,121.00,83.00,5,6,3,12,4,0,0,0,0,0,0,0,Spain
5642,1979,Master,Together,62499,1,0,12/9/2013,0,140.00,4.00,61.00,0.00,13.00,4.00,2,3,1,6,4,0,0,0,0,0,0,0,Spain
178,1956,Graduation,Married,62503,0,1,2/18/2013,40,478.00,0.00,193.00,110.00,75.00,117.00,4,8,3,11,5,0,0,0,0,0,0,0,Spain
7446,1967,Master,Together,62513,0,1,9/9/2013,16,520.00,42.00,98.00,0.00,42.00,14.00,2,6,4,10,6,0,0,0,0,0,0,0,USA
7002,1955,Graduation,Single,62535,0,1,10/3/2013,13,163.00,48.00,90.00,0.00,45.00,52.00,1,3,2,8,3,0,0,0,0,0,0,0,Spain
10573,1953,Graduation,Divorced,62551,0,0,11/18/2013,27,125.00,16.00,98.00,134.00,21.00,27.00,1,6,7,4,3,1,0,0,0,0,0,0,India
2415,1962,Graduation,Together,62568,0,1,4/7/2014,99,362.00,17.00,398.00,80.00,35.00,61.00,3,5,3,5,4,0,0,0,1,0,0,0,Spain
2948,1954,Master,Divorced,62637,0,1,3/1/2014,76,104.00,12.00,48.00,4.00,12.00,5.00,1,2,2,5,2,0,0,0,0,0,0,0,Canada
2295,1954,PhD,Married,62670,0,1,2/2/2014,57,539.00,30.00,92.00,80.00,46.00,38.00,1,5,3,13,3,0,0,0,0,0,0,0,Saudi Arabia
1518,1965,Master,Married,62694,1,1,6/17/2013,29,379.00,6.00,157.00,25.00,91.00,91.00,5,9,3,7,7,0,0,0,0,0,0,0,Spain
3598,1972,Graduation,Married,62710,0,1,5/23/2013,53,441.00,35.00,83.00,7.00,29.00,11.00,4,4,2,12,4,0,0,0,0,0,0,0,Spain
3233,1965,PhD,Married,62745,0,1,3/23/2013,89,562.00,21.00,464.00,28.00,10.00,32.00,3,7,8,11,5,0,0,0,0,0,0,0,Saudi Arabia
6461,1969,Master,Single,62772,0,1,5/19/2013,74,581.00,49.00,157.00,43.00,8.00,108.00,1,5,6,11,2,0,1,0,0,0,0,0,Spain
2453,1960,Graduation,Together,62807,0,1,8/31/2012,83,526.00,28.00,135.00,10.00,21.00,99.00,3,5,3,12,5,0,0,0,0,0,0,0,Spain
7787,1960,Graduation,Together,62807,0,1,8/31/2012,83,526.00,28.00,135.00,10.00,21.00,99.00,3,5,3,12,5,0,0,0,0,0,0,0,Canada
9308,1954,Graduation,Married,62820,0,0,5/11/2013,51,398.00,61.00,265.00,138.00,61.00,53.00,1,3,4,6,1,0,0,0,0,0,0,0,Saudi Arabia
544,1954,Graduation,Married,62820,0,0,5/11/2013,51,398.00,61.00,265.00,138.00,61.00,53.00,1,3,4,6,1,0,0,0,0,0,0,0,Spain
4491,1949,Master,Married,62845,1,1,10/1/2012,3,1099.00,0.00,45.00,0.00,0.00,34.00,11,3,4,10,8,0,1,0,0,0,0,0,Spain
873,1949,Master,Married,62845,1,1,10/1/2012,3,1099.00,0.00,45.00,0.00,0.00,34.00,11,3,4,10,8,0,1,0,0,0,1,0,Spain
6543,1945,Master,Together,62847,0,0,1/15/2013,45,521.00,168.00,706.00,80.00,76.00,61.00,1,3,6,4,2,0,0,0,0,0,0,0,Canada
2131,1959,PhD,Divorced,62859,0,1,12/30/2012,37,1063.00,89.00,102.00,16.00,12.00,25.00,4,9,4,6,6,0,0,0,0,0,0,0,Spain
5564,1969,Graduation,Together,62882,0,1,8/9/2012,26,509.00,133.00,497.00,78.00,24.00,97.00,2,7,5,6,4,0,0,0,0,0,0,0,Australia
2118,1964,2n Cycle,Married,62905,0,1,9/10/2013,68,166.00,75.00,96.00,119.00,107.00,59.00,3,7,2,8,4,0,0,0,0,0,0,0,Spain
9094,1955,2n Cycle,Married,62972,0,1,8/3/2012,39,313.00,15.00,47.00,20.00,0.00,192.00,2,7,4,3,6,0,0,0,0,0,1,0,Spain
9847,1955,2n Cycle,Married,62972,0,1,8/3/2012,39,313.00,15.00,47.00,20.00,0.00,192.00,2,7,4,3,6,0,0,0,0,0,0,0,Spain
1685,1967,PhD,Together,62981,0,0,3/17/2013,21,796.00,14.00,590.00,38.00,44.00,0.00,1,4,5,13,3,0,1,0,0,0,0,0,Canada
902,1980,Graduation,Together,62994,1,0,3/4/2014,74,224.00,12.00,48.00,4.00,12.00,12.00,1,6,2,4,6,0,0,0,0,0,0,0,Canada
8026,1952,Graduation,Married,62998,0,1,9/30/2013,10,120.00,58.00,73.00,65.00,89.00,58.00,5,5,4,5,5,0,0,0,0,0,0,0,Canada
2125,1959,Graduation,Divorced,63033,0,0,11/15/2013,82,194.00,61.00,480.00,225.00,112.00,30.00,1,3,4,8,2,0,0,0,0,0,0,0,USA
1907,1950,Master,Divorced,63120,0,1,9/28/2012,53,965.00,69.00,279.00,54.00,41.00,69.00,5,8,4,9,7,0,0,0,0,0,1,0,Spain
1990,1974,PhD,Single,63159,0,0,11/5/2012,74,965.00,34.00,586.00,89.00,86.00,37.00,1,3,5,8,3,1,0,0,0,0,0,0,Spain
3643,1974,Master,Married,63206,0,0,3/20/2014,65,750.00,8.00,125.00,11.00,8.00,26.00,1,4,3,6,2,0,0,1,0,0,0,0,Canada
10513,1992,Graduation,Together,63207,0,0,1/20/2013,68,438.00,169.00,565.00,91.00,169.00,70.00,1,2,3,6,7,0,0,0,1,0,0,0,Spain
10676,1982,Graduation,Married,63211,0,0,11/2/2012,3,145.00,193.00,459.00,205.00,26.00,145.00,2,3,8,7,2,0,0,0,0,0,1,0,Spain
6912,1967,PhD,Married,63246,0,2,8/20/2013,60,593.00,30.00,91.00,29.00,22.00,7.00,1,6,3,12,4,0,0,0,0,0,0,0,Spain
819,1945,Graduation,Widow,63285,0,0,11/5/2013,84,508.00,124.00,249.00,50.00,38.00,134.00,1,6,5,13,3,0,0,0,0,0,0,0,Spain
309,1961,PhD,Together,63342,0,1,10/16/2012,48,918.00,21.00,118.00,13.00,10.00,21.00,3,8,3,5,6,0,1,0,0,0,0,0,Saudi Arabia
3571,1961,PhD,Together,63342,0,1,10/16/2012,48,918.00,21.00,118.00,13.00,10.00,21.00,3,8,3,5,6,0,1,0,0,0,1,0,Spain
6202,1960,Graduation,Together,63381,0,1,10/5/2012,78,571.00,50.00,142.00,33.00,50.00,159.00,4,4,5,13,2,0,0,0,0,0,0,0,Spain
3856,1960,Graduation,Together,63381,0,1,10/5/2012,78,571.00,50.00,142.00,33.00,50.00,159.00,4,4,5,13,2,0,0,0,0,0,0,0,Spain
8439,1964,Graduation,Together,63404,0,2,6/6/2014,97,734.00,26.00,70.00,11.00,44.00,17.00,2,6,3,4,4,0,0,0,1,0,0,0,Spain
7873,1973,PhD,Together,63516,1,1,7/6/2013,30,141.00,11.00,114.00,15.00,14.00,5.00,4,4,1,7,5,0,0,0,0,0,0,0,Canada
4073,1954,2n Cycle,Married,63564,0,0,1/29/2014,0,769.00,80.00,252.00,15.00,34.00,65.00,1,10,10,7,6,1,0,0,0,0,1,0,Germany
3599,1970,Graduation,Married,63684,0,1,11/26/2012,61,575.00,80.00,428.00,208.00,93.00,80.00,3,8,4,8,5,0,0,0,0,0,0,0,Spain
8727,1978,Graduation,Divorced,63693,0,1,10/14/2013,63,587.00,43.00,337.00,42.00,87.00,54.00,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
3056,1978,Graduation,Divorced,63693,0,1,10/14/2013,63,587.00,43.00,337.00,42.00,87.00,54.00,3,11,6,9,6,0,0,0,0,0,0,0,Saudi Arabia
4478,1979,Graduation,Married,63777,1,1,3/24/2013,87,457.00,5.00,106.00,15.00,17.00,53.00,8,11,1,6,8,0,0,0,0,0,0,0,India
1245,1966,Graduation,Single,63810,0,1,11/11/2012,45,977.00,12.00,253.00,16.00,12.00,101.00,4,4,3,12,8,0,1,0,0,0,0,0,Spain
2561,1966,Graduation,Single,63810,0,1,11/11/2012,45,977.00,12.00,253.00,16.00,12.00,101.00,4,4,3,12,8,0,1,0,0,0,0,0,Germany
4391,1968,Master,Divorced,63841,0,1,4/21/2013,64,635.00,15.00,100.00,20.00,7.00,131.00,1,9,3,9,6,0,0,0,0,0,0,0,Saudi Arabia
6283,1968,Master,Divorced,63841,0,1,4/21/2013,64,635.00,15.00,100.00,20.00,7.00,131.00,1,9,3,9,6,0,0,0,0,0,0,0,Spain
3421,1968,Master,Divorced,63841,0,1,4/21/2013,64,635.00,15.00,100.00,20.00,7.00,131.00,1,9,3,9,6,0,0,0,0,0,0,0,Australia
3870,1978,2n Cycle,Together,63855,0,0,2/9/2013,28,359.00,35.00,314.00,93.00,116.00,89.00,1,7,3,13,4,0,0,0,0,0,0,0,Germany
7079,1962,Graduation,Divorced,63887,0,1,9/8/2012,38,897.00,23.00,207.00,15.00,11.00,92.00,5,9,6,12,6,0,0,0,0,0,0,0,Saudi Arabia
4405,1956,Master,Married,63915,0,2,7/30/2013,2,622.00,7.00,115.00,30.00,0.00,15.00,2,6,3,12,5,0,0,0,0,0,0,0,Australia
8091,1956,Graduation,Married,63943,0,1,9/2/2012,50,423.00,184.00,368.00,13.00,97.00,21.00,1,6,4,6,5,0,0,0,0,0,0,0,India
9166,1968,Graduation,Married,63967,0,1,8/9/2013,57,387.00,84.00,141.00,73.00,35.00,162.00,3,4,4,12,2,0,0,0,0,0,0,0,Spain
7476,1964,Master,Single,63972,0,1,12/2/2012,93,928.00,63.00,254.00,0.00,12.00,12.00,4,5,4,10,4,0,1,0,0,0,0,0,Saudi Arabia
4756,1952,2n Cycle,Divorced,63998,0,0,12/20/2013,42,176.00,29.00,818.00,0.00,33.00,112.00,1,7,6,11,4,0,0,0,0,0,1,0,Spain
5529,1946,PhD,Together,64014,2,1,6/10/2014,56,406.00,0.00,30.00,0.00,0.00,8.00,7,8,2,5,7,0,0,0,1,0,0,0,Canada
4001,1946,PhD,Together,64014,2,1,6/10/2014,56,406.00,0.00,30.00,0.00,0.00,8.00,7,8,2,5,7,0,0,0,1,0,0,0,Saudi Arabia
5519,1956,Graduation,Together,64090,0,1,8/7/2013,8,316.00,58.00,161.00,76.00,51.00,135.00,1,6,9,4,5,0,0,0,0,0,1,0,Saudi Arabia
4440,1964,Master,Married,64100,0,1,9/10/2013,93,509.00,0.00,27.00,0.00,0.00,10.00,1,8,3,6,7,0,1,0,0,0,0,0,Saudi Arabia
5682,1953,PhD,Single,64108,0,1,3/23/2013,8,948.00,10.00,86.00,13.00,21.00,21.00,4,6,9,11,5,0,0,0,0,0,0,0,Australia
1665,1964,PhD,Divorced,64140,0,2,9/23/2013,71,1459.00,0.00,61.00,0.00,15.00,215.00,5,2,5,6,5,1,0,1,0,1,1,0,Saudi Arabia
